Name,Date,Model,Area (metres squared),Cluster,Wetland type,Elevation,Open water,Latitude
Storemosse,2/1/2021,dynamic_world,0,1,Mire,166.61,4.367699,57.29
Storemosse,3/1/2021,dynamic_world,5234303.3,1,Mire,166.61,4.367699,57.29
Storemosse,4/1/2021,dynamic_world,5202147.931,1,Mire,166.61,4.367699,57.29
Storemosse,5/1/2021,dynamic_world,324.9278804,1,Mire,166.61,4.367699,57.29
Storemosse,6/1/2021,dynamic_world,2663544.158,1,Mire,166.61,4.367699,57.29
Storemosse,7/1/2021,dynamic_world,2543561.429,1,Mire,166.61,4.367699,57.29
Storemosse,8/1/2021,dynamic_world,2388694.691,1,Mire,166.61,4.367699,57.29
Storemosse,9/1/2021,dynamic_world,1856734.701,1,Mire,166.61,4.367699,57.29
Storemosse,1/1/2022,dynamic_world,47006446.87,1,Mire,166.61,4.367699,57.29
Storemosse,10/1/2022,dynamic_world,233020.08,1,Mire,166.61,4.367699,57.29
Storemosse,11/1/2022,dynamic_world,0,1,Mire,166.61,4.367699,57.29
Storemosse,12/1/2022,dynamic_world,2804440.294,1,Mire,166.61,4.367699,57.29
Storemosse,2/1/2022,dynamic_world,0,1,Mire,166.61,4.367699,57.29
Storemosse,3/1/2022,dynamic_world,4484543.087,1,Mire,166.61,4.367699,57.29
Storemosse,4/1/2022,dynamic_world,4702105.055,1,Mire,166.61,4.367699,57.29
Storemosse,5/1/2022,dynamic_world,580246.4983,1,Mire,166.61,4.367699,57.29
Storemosse,6/1/2022,dynamic_world,3290466.467,1,Mire,166.61,4.367699,57.29
Storemosse,7/1/2022,dynamic_world,2209539.804,1,Mire,166.61,4.367699,57.29
Storemosse,8/1/2022,dynamic_world,1742953.462,1,Mire,166.61,4.367699,57.29
Storemosse,9/1/2022,dynamic_world,2313239.695,1,Mire,166.61,4.367699,57.29
Storemosse,1/1/2023,dynamic_world,176273.4935,1,Mire,166.61,4.367699,57.29
Storemosse,10/1/2023,dynamic_world,3007889.406,1,Mire,166.61,4.367699,57.29
Storemosse,2/1/2023,dynamic_world,20836617.12,1,Mire,166.61,4.367699,57.29
Storemosse,3/1/2023,dynamic_world,3675336.489,1,Mire,166.61,4.367699,57.29
Storemosse,4/1/2023,dynamic_world,3102558.6,1,Mire,166.61,4.367699,57.29
Storemosse,5/1/2023,dynamic_world,3246463.843,1,Mire,166.61,4.367699,57.29
Storemosse,6/1/2023,dynamic_world,2862546.787,1,Mire,166.61,4.367699,57.29
Storemosse,7/1/2023,dynamic_world,0,1,Mire,166.61,4.367699,57.29
Storemosse,8/1/2023,dynamic_world,1386797.516,1,Mire,166.61,4.367699,57.29
Storemosse,9/1/2023,dynamic_world,2021751.582,1,Mire,166.61,4.367699,57.29
Storemosse,1/1/2020,ndwi,8957834.195,1,Mire,166.61,4.367699,57.29
Storemosse,10/1/2020,ndwi,1596323.701,1,Mire,166.61,4.367699,57.29
Storemosse,11/1/2020,ndwi,6291787.949,1,Mire,166.61,4.367699,57.29
Storemosse,2/1/2020,ndwi,7613644.639,1,Mire,166.61,4.367699,57.29
Storemosse,3/1/2020,ndwi,6533552.45,1,Mire,166.61,4.367699,57.29
Storemosse,4/1/2020,ndwi,3531507.495,1,Mire,166.61,4.367699,57.29
Storemosse,5/1/2020,ndwi,2636192.165,1,Mire,166.61,4.367699,57.29
Storemosse,6/1/2020,ndwi,1455611.424,1,Mire,166.61,4.367699,57.29
Storemosse,8/1/2020,ndwi,1325489.572,1,Mire,166.61,4.367699,57.29
Storemosse,9/1/2020,ndwi,1814748.935,1,Mire,166.61,4.367699,57.29
Storemosse,10/1/2021,ndwi,3238565.08,1,Mire,166.61,4.367699,57.29
Storemosse,11/1/2021,ndwi,6578450.384,1,Mire,166.61,4.367699,57.29
Storemosse,12/1/2021,ndwi,6543799.994,1,Mire,166.61,4.367699,57.29
Storemosse,2/1/2021,ndwi,904997.3822,1,Mire,166.61,4.367699,57.29
Storemosse,3/1/2021,ndwi,3162514.455,1,Mire,166.61,4.367699,57.29
Storemosse,4/1/2021,ndwi,2673025.429,1,Mire,166.61,4.367699,57.29
Storemosse,6/1/2021,ndwi,1489267.25,1,Mire,166.61,4.367699,57.29
Storemosse,7/1/2021,ndwi,1249910.073,1,Mire,166.61,4.367699,57.29
Storemosse,9/1/2021,ndwi,1634418.18,1,Mire,166.61,4.367699,57.29
Storemosse,1/1/2022,ndwi,6735437.724,1,Mire,166.61,4.367699,57.29
Storemosse,10/1/2022,ndwi,6264275.568,1,Mire,166.61,4.367699,57.29
Storemosse,3/1/2022,ndwi,3463279.089,1,Mire,166.61,4.367699,57.29
Storemosse,4/1/2022,ndwi,3232087.379,1,Mire,166.61,4.367699,57.29
Storemosse,5/1/2022,ndwi,2154720.69,1,Mire,166.61,4.367699,57.29
Storemosse,7/1/2022,ndwi,929129.9308,1,Mire,166.61,4.367699,57.29
Storemosse,8/1/2022,ndwi,1063751.521,1,Mire,166.61,4.367699,57.29
Storemosse,10/1/2023,ndwi,3616496.086,1,Mire,166.61,4.367699,57.29
Storemosse,2/1/2023,ndwi,6653512.122,1,Mire,166.61,4.367699,57.29
Storemosse,3/1/2023,ndwi,3141292.686,1,Mire,166.61,4.367699,57.29
Storemosse,4/1/2023,ndwi,2955441.267,1,Mire,166.61,4.367699,57.29
Storemosse,5/1/2023,ndwi,1943729.653,1,Mire,166.61,4.367699,57.29
Storemosse,6/1/2023,ndwi,1154062.15,1,Mire,166.61,4.367699,57.29
Storemosse,1/1/2020,deepaqua,4577918.37,1,Mire,166.61,4.367699,57.29
Storemosse,2/1/2020,deepaqua,9186091.919,1,Mire,166.61,4.367699,57.29
Storemosse,3/1/2020,deepaqua,8125736.53,1,Mire,166.61,4.367699,57.29
Storemosse,4/1/2020,deepaqua,3323015.166,1,Mire,166.61,4.367699,57.29
Storemosse,5/1/2020,deepaqua,2129611.168,1,Mire,166.61,4.367699,57.29
Storemosse,6/1/2020,deepaqua,1880736.976,1,Mire,166.61,4.367699,57.29
Storemosse,7/1/2020,deepaqua,2214639.437,1,Mire,166.61,4.367699,57.29
Storemosse,8/1/2020,deepaqua,2074776.043,1,Mire,166.61,4.367699,57.29
Storemosse,9/1/2020,deepaqua,1965481.018,1,Mire,166.61,4.367699,57.29
Storemosse,10/1/2020,deepaqua,2331436.519,1,Mire,166.61,4.367699,57.29
Storemosse,11/1/2020,deepaqua,3974405.727,1,Mire,166.61,4.367699,57.29
Storemosse,12/1/2020,deepaqua,3113351.816,1,Mire,166.61,4.367699,57.29
Storemosse,1/1/2021,deepaqua,5253115.841,1,Mire,166.61,4.367699,57.29
Storemosse,2/1/2021,deepaqua,11772615.3,1,Mire,166.61,4.367699,57.29
Storemosse,3/1/2021,deepaqua,2648437.769,1,Mire,166.61,4.367699,57.29
Storemosse,4/1/2021,deepaqua,2992246.758,1,Mire,166.61,4.367699,57.29
Storemosse,5/1/2021,deepaqua,2446991.092,1,Mire,166.61,4.367699,57.29
Storemosse,6/1/2021,deepaqua,1954231.184,1,Mire,166.61,4.367699,57.29
Storemosse,7/1/2021,deepaqua,1919307.303,1,Mire,166.61,4.367699,57.29
Storemosse,8/1/2021,deepaqua,1802495.874,1,Mire,166.61,4.367699,57.29
Storemosse,9/1/2021,deepaqua,2306226.805,1,Mire,166.61,4.367699,57.29
Storemosse,10/1/2021,deepaqua,2703497.402,1,Mire,166.61,4.367699,57.29
Storemosse,11/1/2021,deepaqua,3275050.754,1,Mire,166.61,4.367699,57.29
Storemosse,12/1/2021,deepaqua,5748797.331,1,Mire,166.61,4.367699,57.29
Storemosse,1/1/2022,deepaqua,6084964.637,1,Mire,166.61,4.367699,57.29
Storemosse,2/1/2022,deepaqua,9198971.219,1,Mire,166.61,4.367699,57.29
Storemosse,3/1/2022,deepaqua,4163215.297,1,Mire,166.61,4.367699,57.29
Storemosse,4/1/2022,deepaqua,3236435.336,1,Mire,166.61,4.367699,57.29
Storemosse,5/1/2022,deepaqua,1890330.831,1,Mire,166.61,4.367699,57.29
Storemosse,6/1/2022,deepaqua,1878274.203,1,Mire,166.61,4.367699,57.29
Storemosse,7/1/2022,deepaqua,1771221.236,1,Mire,166.61,4.367699,57.29
Storemosse,8/1/2022,deepaqua,1817203.463,1,Mire,166.61,4.367699,57.29
Storemosse,9/1/2022,deepaqua,1802642.679,1,Mire,166.61,4.367699,57.29
Storemosse,10/1/2022,deepaqua,2093871.678,1,Mire,166.61,4.367699,57.29
Storemosse,11/1/2022,deepaqua,2573505.976,1,Mire,166.61,4.367699,57.29
Storemosse,12/1/2022,deepaqua,2772629.407,1,Mire,166.61,4.367699,57.29
Storemosse,1/1/2023,deepaqua,6750254.734,1,Mire,166.61,4.367699,57.29
Storemosse,2/1/2023,deepaqua,5505230.381,1,Mire,166.61,4.367699,57.29
Storemosse,3/1/2023,deepaqua,7358417.83,1,Mire,166.61,4.367699,57.29
Storemosse,4/1/2023,deepaqua,3913967.667,1,Mire,166.61,4.367699,57.29
Storemosse,5/1/2023,deepaqua,1937652.002,1,Mire,166.61,4.367699,57.29
Storemosse,6/1/2023,deepaqua,1983349.575,1,Mire,166.61,4.367699,57.29
Storemosse,7/1/2023,deepaqua,1776189.58,1,Mire,166.61,4.367699,57.29
Storemosse,8/1/2023,deepaqua,2513194.753,1,Mire,166.61,4.367699,57.29
Storemosse,9/1/2023,deepaqua,2431462.119,1,Mire,166.61,4.367699,57.29
Storemosse,10/1/2023,deepaqua,2547825.876,1,Mire,166.61,4.367699,57.29
Storemosse,11/1/2023,deepaqua,3100231.886,1,Mire,166.61,4.367699,57.29
Storkolen,1/1/2020,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,10/1/2020,dynamic_world,1794049.548,3,Fjall,744.81,12.59347,61.78
Storkolen,11/1/2020,dynamic_world,312044.8613,3,Fjall,744.81,12.59347,61.78
Storkolen,2/1/2020,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,3/1/2020,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,4/1/2020,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,5/1/2020,dynamic_world,1908809.617,3,Fjall,744.81,12.59347,61.78
Storkolen,6/1/2020,dynamic_world,10705459.94,3,Fjall,744.81,12.59347,61.78
Storkolen,7/1/2020,dynamic_world,58844.62605,3,Fjall,744.81,12.59347,61.78
Storkolen,8/1/2020,dynamic_world,8793800.952,3,Fjall,744.81,12.59347,61.78
Storkolen,9/1/2020,dynamic_world,10133695.28,3,Fjall,744.81,12.59347,61.78
Storkolen,1/1/2021,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,10/1/2021,dynamic_world,7429715.031,3,Fjall,744.81,12.59347,61.78
Storkolen,11/1/2021,dynamic_world,1175898.495,3,Fjall,744.81,12.59347,61.78
Storkolen,12/1/2021,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,2/1/2021,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,3/1/2021,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,4/1/2021,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,5/1/2021,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,6/1/2021,dynamic_world,8109059.475,3,Fjall,744.81,12.59347,61.78
Storkolen,7/1/2021,dynamic_world,12477921.15,3,Fjall,744.81,12.59347,61.78
Storkolen,8/1/2021,dynamic_world,2887066.697,3,Fjall,744.81,12.59347,61.78
Storkolen,9/1/2021,dynamic_world,10359378.5,3,Fjall,744.81,12.59347,61.78
Storkolen,1/1/2022,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,10/1/2022,dynamic_world,6026793.279,3,Fjall,744.81,12.59347,61.78
Storkolen,11/1/2022,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,12/1/2022,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,2/1/2022,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,3/1/2022,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,4/1/2022,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,5/1/2022,dynamic_world,9027017.726,3,Fjall,744.81,12.59347,61.78
Storkolen,6/1/2022,dynamic_world,11226673.39,3,Fjall,744.81,12.59347,61.78
Storkolen,7/1/2022,dynamic_world,9340096.398,3,Fjall,744.81,12.59347,61.78
Storkolen,8/1/2022,dynamic_world,7185588.432,3,Fjall,744.81,12.59347,61.78
Storkolen,9/1/2022,dynamic_world,5294809.116,3,Fjall,744.81,12.59347,61.78
Storkolen,1/1/2023,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,10/1/2023,dynamic_world,2222906.479,3,Fjall,744.81,12.59347,61.78
Storkolen,2/1/2023,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,3/1/2023,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,4/1/2023,dynamic_world,0,3,Fjall,744.81,12.59347,61.78
Storkolen,5/1/2023,dynamic_world,3967566.16,3,Fjall,744.81,12.59347,61.78
Storkolen,6/1/2023,dynamic_world,9734119.547,3,Fjall,744.81,12.59347,61.78
Storkolen,8/1/2023,dynamic_world,242279.8587,3,Fjall,744.81,12.59347,61.78
Storkolen,9/1/2023,dynamic_world,10973145.22,3,Fjall,744.81,12.59347,61.78
Storkolen,1/1/2020,ndwi,20309547.81,3,Fjall,744.81,12.59347,61.78
Storkolen,11/1/2020,ndwi,364121.2061,3,Fjall,744.81,12.59347,61.78
Storkolen,2/1/2020,ndwi,4592137.305,3,Fjall,744.81,12.59347,61.78
Storkolen,3/1/2020,ndwi,1873977.652,3,Fjall,744.81,12.59347,61.78
Storkolen,4/1/2020,ndwi,50434167.32,3,Fjall,744.81,12.59347,61.78
Storkolen,5/1/2020,ndwi,10054569.66,3,Fjall,744.81,12.59347,61.78
Storkolen,6/1/2020,ndwi,4897984.024,3,Fjall,744.81,12.59347,61.78
Storkolen,8/1/2020,ndwi,4373585.539,3,Fjall,744.81,12.59347,61.78
Storkolen,9/1/2020,ndwi,5181192.626,3,Fjall,744.81,12.59347,61.78
Storkolen,1/1/2021,ndwi,11182.15294,3,Fjall,744.81,12.59347,61.78
Storkolen,10/1/2021,ndwi,5203432.88,3,Fjall,744.81,12.59347,61.78
Storkolen,11/1/2021,ndwi,8135183.947,3,Fjall,744.81,12.59347,61.78
Storkolen,2/1/2021,ndwi,8604480.751,3,Fjall,744.81,12.59347,61.78
Storkolen,4/1/2021,ndwi,25483588.69,3,Fjall,744.81,12.59347,61.78
Storkolen,7/1/2021,ndwi,4334761.622,3,Fjall,744.81,12.59347,61.78
Storkolen,8/1/2021,ndwi,116390.9729,3,Fjall,744.81,12.59347,61.78
Storkolen,9/1/2021,ndwi,5153212.6,3,Fjall,744.81,12.59347,61.78
Storkolen,10/1/2022,ndwi,53321.77678,3,Fjall,744.81,12.59347,61.78
Storkolen,11/1/2022,ndwi,5111355.397,3,Fjall,744.81,12.59347,61.78
Storkolen,2/1/2022,ndwi,3502741.565,3,Fjall,744.81,12.59347,61.78
Storkolen,3/1/2022,ndwi,14577445.14,3,Fjall,744.81,12.59347,61.78
Storkolen,4/1/2022,ndwi,41486408.5,3,Fjall,744.81,12.59347,61.78
Storkolen,5/1/2022,ndwi,5257971.576,3,Fjall,744.81,12.59347,61.78
Storkolen,6/1/2022,ndwi,4657214.289,3,Fjall,744.81,12.59347,61.78
Storkolen,7/1/2022,ndwi,3337935.766,3,Fjall,744.81,12.59347,61.78
Storkolen,8/1/2022,ndwi,5367558.587,3,Fjall,744.81,12.59347,61.78
Storkolen,9/1/2022,ndwi,4715122.219,3,Fjall,744.81,12.59347,61.78
Storkolen,1/1/2023,ndwi,24545593.56,3,Fjall,744.81,12.59347,61.78
Storkolen,10/1/2023,ndwi,4187216.666,3,Fjall,744.81,12.59347,61.78
Storkolen,2/1/2023,ndwi,4263.604575,3,Fjall,744.81,12.59347,61.78
Storkolen,3/1/2023,ndwi,314522.7277,3,Fjall,744.81,12.59347,61.78
Storkolen,4/1/2023,ndwi,6996618.727,3,Fjall,744.81,12.59347,61.78
Storkolen,5/1/2023,ndwi,5907910.559,3,Fjall,744.81,12.59347,61.78
Storkolen,6/1/2023,ndwi,4575394.894,3,Fjall,744.81,12.59347,61.78
Storkolen,8/1/2023,ndwi,300427.804,3,Fjall,744.81,12.59347,61.78
Storkolen,9/1/2023,ndwi,6093044.921,3,Fjall,744.81,12.59347,61.78
Storkolen,1/1/2020,deepaqua,3732088.516,3,Fjall,744.81,12.59347,61.78
Storkolen,2/1/2020,deepaqua,5421834.118,3,Fjall,744.81,12.59347,61.78
Storkolen,3/1/2020,deepaqua,4559045.037,3,Fjall,744.81,12.59347,61.78
Storkolen,4/1/2020,deepaqua,5560750.298,3,Fjall,744.81,12.59347,61.78
Storkolen,5/1/2020,deepaqua,4606736.002,3,Fjall,744.81,12.59347,61.78
Storkolen,6/1/2020,deepaqua,5622282.325,3,Fjall,744.81,12.59347,61.78
Storkolen,7/1/2020,deepaqua,5377942.925,3,Fjall,744.81,12.59347,61.78
Storkolen,8/1/2020,deepaqua,5479210.764,3,Fjall,744.81,12.59347,61.78
Storkolen,9/1/2020,deepaqua,5777871.784,3,Fjall,744.81,12.59347,61.78
Storkolen,10/1/2020,deepaqua,6227385.197,3,Fjall,744.81,12.59347,61.78
Storkolen,11/1/2020,deepaqua,6123288.166,3,Fjall,744.81,12.59347,61.78
Storkolen,12/1/2020,deepaqua,5759354.053,3,Fjall,744.81,12.59347,61.78
Storkolen,1/1/2021,deepaqua,4854095.081,3,Fjall,744.81,12.59347,61.78
Storkolen,2/1/2021,deepaqua,6247950.21,3,Fjall,744.81,12.59347,61.78
Storkolen,3/1/2021,deepaqua,7328341.879,3,Fjall,744.81,12.59347,61.78
Storkolen,4/1/2021,deepaqua,3868490.785,3,Fjall,744.81,12.59347,61.78
Storkolen,5/1/2021,deepaqua,7330850.345,3,Fjall,744.81,12.59347,61.78
Storkolen,6/1/2021,deepaqua,5518647.569,3,Fjall,744.81,12.59347,61.78
Storkolen,7/1/2021,deepaqua,5340779.937,3,Fjall,744.81,12.59347,61.78
Storkolen,8/1/2021,deepaqua,5481036.504,3,Fjall,744.81,12.59347,61.78
Storkolen,9/1/2021,deepaqua,5768685.994,3,Fjall,744.81,12.59347,61.78
Storkolen,10/1/2021,deepaqua,5514523.527,3,Fjall,744.81,12.59347,61.78
Storkolen,11/1/2021,deepaqua,6634403.449,3,Fjall,744.81,12.59347,61.78
Storkolen,12/1/2021,deepaqua,5407022.685,3,Fjall,744.81,12.59347,61.78
Storkolen,1/1/2022,deepaqua,3664851.255,3,Fjall,744.81,12.59347,61.78
Storkolen,2/1/2022,deepaqua,1503246.165,3,Fjall,744.81,12.59347,61.78
Storkolen,3/1/2022,deepaqua,4836938.984,3,Fjall,744.81,12.59347,61.78
Storkolen,4/1/2022,deepaqua,3507426.759,3,Fjall,744.81,12.59347,61.78
Storkolen,5/1/2022,deepaqua,5544417.793,3,Fjall,744.81,12.59347,61.78
Storkolen,6/1/2022,deepaqua,5505023.79,3,Fjall,744.81,12.59347,61.78
Storkolen,7/1/2022,deepaqua,5452294.372,3,Fjall,744.81,12.59347,61.78
Storkolen,8/1/2022,deepaqua,5636752.117,3,Fjall,744.81,12.59347,61.78
Storkolen,9/1/2022,deepaqua,5528625.737,3,Fjall,744.81,12.59347,61.78
Storkolen,10/1/2022,deepaqua,5739262.613,3,Fjall,744.81,12.59347,61.78
Storkolen,11/1/2022,deepaqua,5270413.626,3,Fjall,744.81,12.59347,61.78
Storkolen,12/1/2022,deepaqua,4054706.664,3,Fjall,744.81,12.59347,61.78
Storkolen,1/1/2023,deepaqua,3514595.608,3,Fjall,744.81,12.59347,61.78
Storkolen,2/1/2023,deepaqua,3577108.628,3,Fjall,744.81,12.59347,61.78
Storkolen,3/1/2023,deepaqua,2445411.786,3,Fjall,744.81,12.59347,61.78
Storkolen,4/1/2023,deepaqua,5598971.113,3,Fjall,744.81,12.59347,61.78
Storkolen,5/1/2023,deepaqua,7366367.672,3,Fjall,744.81,12.59347,61.78
Storkolen,6/1/2023,deepaqua,5498432.123,3,Fjall,744.81,12.59347,61.78
Storkolen,7/1/2023,deepaqua,5671166.78,3,Fjall,744.81,12.59347,61.78
Storkolen,8/1/2023,deepaqua,4154342.572,3,Fjall,744.81,12.59347,61.78
Storkolen,9/1/2023,deepaqua,3669821.529,3,Fjall,744.81,12.59347,61.78
Storkolen,10/1/2023,deepaqua,1251515.414,3,Fjall,744.81,12.59347,61.78
Storkolen,11/1/2023,deepaqua,817870.2606,3,Fjall,744.81,12.59347,61.78
Storkolen,12/1/2023,deepaqua,601326.324,3,Fjall,744.81,12.59347,61.78
Svenskundsviken,1/1/2020,dynamic_world,985364.1112,,Marine,2.14,10.11296,58.62
Svenskundsviken,10/1/2020,dynamic_world,661902.479,,Marine,2.14,10.11296,58.62
Svenskundsviken,11/1/2020,dynamic_world,1251178.308,,Marine,2.14,10.11296,58.62
Svenskundsviken,12/1/2020,dynamic_world,0,,Marine,2.14,10.11296,58.62
Svenskundsviken,2/1/2020,dynamic_world,3317776.451,,Marine,2.14,10.11296,58.62
Svenskundsviken,3/1/2020,dynamic_world,4075925.963,,Marine,2.14,10.11296,58.62
Svenskundsviken,4/1/2020,dynamic_world,3335043.47,,Marine,2.14,10.11296,58.62
Svenskundsviken,5/1/2020,dynamic_world,1196934.519,,Marine,2.14,10.11296,58.62
Svenskundsviken,6/1/2020,dynamic_world,912394.2326,,Marine,2.14,10.11296,58.62
Svenskundsviken,7/1/2020,dynamic_world,770320.4345,,Marine,2.14,10.11296,58.62
Svenskundsviken,8/1/2020,dynamic_world,661191.3121,,Marine,2.14,10.11296,58.62
Svenskundsviken,9/1/2020,dynamic_world,1032082.932,,Marine,2.14,10.11296,58.62
Svenskundsviken,1/1/2021,dynamic_world,0,,Marine,2.14,10.11296,58.62
Svenskundsviken,10/1/2021,dynamic_world,1059567.482,,Marine,2.14,10.11296,58.62
Svenskundsviken,11/1/2021,dynamic_world,1499578.099,,Marine,2.14,10.11296,58.62
Svenskundsviken,12/1/2021,dynamic_world,0,,Marine,2.14,10.11296,58.62
Svenskundsviken,2/1/2021,dynamic_world,0,,Marine,2.14,10.11296,58.62
Svenskundsviken,3/1/2021,dynamic_world,2427745.929,,Marine,2.14,10.11296,58.62
Svenskundsviken,4/1/2021,dynamic_world,2842906.464,,Marine,2.14,10.11296,58.62
Svenskundsviken,5/1/2021,dynamic_world,1520123.421,,Marine,2.14,10.11296,58.62
Svenskundsviken,6/1/2021,dynamic_world,1282329.585,,Marine,2.14,10.11296,58.62
Svenskundsviken,7/1/2021,dynamic_world,453734.4528,,Marine,2.14,10.11296,58.62
Svenskundsviken,8/1/2021,dynamic_world,1135075.02,,Marine,2.14,10.11296,58.62
Svenskundsviken,9/1/2021,dynamic_world,892766.0548,,Marine,2.14,10.11296,58.62
Svenskundsviken,1/1/2022,dynamic_world,14242.27498,,Marine,2.14,10.11296,58.62
Svenskundsviken,10/1/2022,dynamic_world,0,,Marine,2.14,10.11296,58.62
Svenskundsviken,11/1/2022,dynamic_world,864207.4661,,Marine,2.14,10.11296,58.62
Svenskundsviken,12/1/2022,dynamic_world,0,,Marine,2.14,10.11296,58.62
Svenskundsviken,2/1/2022,dynamic_world,356376.907,,Marine,2.14,10.11296,58.62
Svenskundsviken,3/1/2022,dynamic_world,1446633.44,,Marine,2.14,10.11296,58.62
Svenskundsviken,4/1/2022,dynamic_world,2763832.139,,Marine,2.14,10.11296,58.62
Svenskundsviken,5/1/2022,dynamic_world,1737766.057,,Marine,2.14,10.11296,58.62
Svenskundsviken,6/1/2022,dynamic_world,813215.7068,,Marine,2.14,10.11296,58.62
Svenskundsviken,7/1/2022,dynamic_world,722978.2954,,Marine,2.14,10.11296,58.62
Svenskundsviken,8/1/2022,dynamic_world,596618.6714,,Marine,2.14,10.11296,58.62
Svenskundsviken,9/1/2022,dynamic_world,521489.4627,,Marine,2.14,10.11296,58.62
Svenskundsviken,1/1/2023,dynamic_world,1064057.406,,Marine,2.14,10.11296,58.62
Svenskundsviken,10/1/2023,dynamic_world,2264991.343,,Marine,2.14,10.11296,58.62
Svenskundsviken,2/1/2023,dynamic_world,58444.69085,,Marine,2.14,10.11296,58.62
Svenskundsviken,3/1/2023,dynamic_world,86578.46133,,Marine,2.14,10.11296,58.62
Svenskundsviken,4/1/2023,dynamic_world,2319868.731,,Marine,2.14,10.11296,58.62
Svenskundsviken,5/1/2023,dynamic_world,1871807.608,,Marine,2.14,10.11296,58.62
Svenskundsviken,6/1/2023,dynamic_world,982225.975,,Marine,2.14,10.11296,58.62
Svenskundsviken,7/1/2023,dynamic_world,855843.3877,,Marine,2.14,10.11296,58.62
Svenskundsviken,8/1/2023,dynamic_world,0,,Marine,2.14,10.11296,58.62
Svenskundsviken,9/1/2023,dynamic_world,1394036.545,,Marine,2.14,10.11296,58.62
Svenskundsviken,1/1/2020,ndwi,3737881.03,,Marine,2.14,10.11296,58.62
Svenskundsviken,10/1/2020,ndwi,130358.4889,,Marine,2.14,10.11296,58.62
Svenskundsviken,11/1/2020,ndwi,3899954.554,,Marine,2.14,10.11296,58.62
Svenskundsviken,2/1/2020,ndwi,3539116.239,,Marine,2.14,10.11296,58.62
Svenskundsviken,3/1/2020,ndwi,1161426.825,,Marine,2.14,10.11296,58.62
Svenskundsviken,4/1/2020,ndwi,452290.5488,,Marine,2.14,10.11296,58.62
Svenskundsviken,5/1/2020,ndwi,206919.4077,,Marine,2.14,10.11296,58.62
Svenskundsviken,6/1/2020,ndwi,215456.8134,,Marine,2.14,10.11296,58.62
Svenskundsviken,7/1/2020,ndwi,264827.3924,,Marine,2.14,10.11296,58.62
Svenskundsviken,8/1/2020,ndwi,208910.9314,,Marine,2.14,10.11296,58.62
Svenskundsviken,9/1/2020,ndwi,275782.5374,,Marine,2.14,10.11296,58.62
Svenskundsviken,1/1/2021,ndwi,234234.2572,,Marine,2.14,10.11296,58.62
Svenskundsviken,10/1/2021,ndwi,432261.9667,,Marine,2.14,10.11296,58.62
Svenskundsviken,11/1/2021,ndwi,2018893.684,,Marine,2.14,10.11296,58.62
Svenskundsviken,12/1/2021,ndwi,3542427.135,,Marine,2.14,10.11296,58.62
Svenskundsviken,2/1/2021,ndwi,640307.773,,Marine,2.14,10.11296,58.62
Svenskundsviken,3/1/2021,ndwi,467374.2598,,Marine,2.14,10.11296,58.62
Svenskundsviken,4/1/2021,ndwi,411280.9154,,Marine,2.14,10.11296,58.62
Svenskundsviken,5/1/2021,ndwi,327394.2238,,Marine,2.14,10.11296,58.62
Svenskundsviken,6/1/2021,ndwi,216999.1599,,Marine,2.14,10.11296,58.62
Svenskundsviken,7/1/2021,ndwi,122252.9424,,Marine,2.14,10.11296,58.62
Svenskundsviken,8/1/2021,ndwi,314085.8039,,Marine,2.14,10.11296,58.62
Svenskundsviken,9/1/2021,ndwi,232540.6427,,Marine,2.14,10.11296,58.62
Svenskundsviken,1/1/2022,ndwi,1975882.297,,Marine,2.14,10.11296,58.62
Svenskundsviken,10/1/2022,ndwi,1025302.338,,Marine,2.14,10.11296,58.62
Svenskundsviken,11/1/2022,ndwi,1964937.029,,Marine,2.14,10.11296,58.62
Svenskundsviken,2/1/2022,ndwi,2212197.24,,Marine,2.14,10.11296,58.62
Svenskundsviken,3/1/2022,ndwi,516419.7942,,Marine,2.14,10.11296,58.62
Svenskundsviken,4/1/2022,ndwi,312501.1861,,Marine,2.14,10.11296,58.62
Svenskundsviken,5/1/2022,ndwi,261597.2603,,Marine,2.14,10.11296,58.62
